Month,Employee Name,Grade,Project Id,Project Name,Billing Type,Client,Vertical,Horizontal,Onsite/Offshore,Billed Hours,Blend,Rate, Cost ,Practice Mul,Client Mul,Unbilled,Comment, Revenue , Compensation ,Travel Expense, Software Licenses , Subcontracting Costs ,Margin
Jan,Aylmar Riste,Analyst,234,Ingram Micro_HCM_project,FixedBid,Ingram Micro,Technology,HCM,Offshore,168,OffshoreAnalyst,24, 385 ,1.1,1.01,0,," 4,266 ", 385 , 500 , 50 , -   ," 3,332 "
Jan,Tina Titterton,Associate,285,Lehman Brothers Hldgs._QA_project,T&M,Lehman Brothers Hldgs.,BFS,QA,Offshore,160,OffshoreAssociate,30, 615 ,0.8,0.98,0,," 3,763 ", 615 , 200 , 10 , -   ," 2,938 "
Jan,Imogen Chadbourn,Analyst,285,Lehman Brothers Hldgs._QA_project,T&M,Lehman Brothers Hldgs.,BFS,QA,Offshore,161,OffshoreAnalyst,24, 385 ,0.8,0.98,0,," 3,029 ", 385 , 500 , 500 , -   ," 1,645 "
Jan,Janina Callender,Manager,205,Wells Fargo_SAP_project,T&M,Wells Fargo,BFS,SAP,Onsite,112,OnsiteManager,65," 7,500 ",1,1,0,," 7,280 "," 7,500 ", 500 , 100 , -   , (820)
Jan,Fionnula Minker,Associate,89,CenterPoint Energy_SAP_project,T&M,CenterPoint Energy,Others,SAP,Onsite,168,OnsiteAssociate,54," 5,667 ",1,1.01,0,," 9,163 "," 5,667 ", 500 , -   , -   ," 2,996 "
Jan,Arlette Noteyoung,Manager,183,TXU_SAP_project,T&M,TXU,Manlog,SAP,Onsite,161,OnsiteManager,65," 7,500 ",1,0.95,0,," 9,942 "," 7,500 ", 500 , 50 , -   ," 1,892 "
Jan,Masha Colledge,Contractor,179,Motorola_QA_project,FixedBid,Motorola,Technology,QA,Offshore,165,OffshoreContractor,35, 55 ,0.8,1.1,0,," 4,928 ", -   , -   , -   ," 9,075 "," (4,147)"
Jan,Astrid Lorek,Analyst,223,New York Life Insurance_QA_project,T&M,New York Life Insurance,BFS,QA,Offshore,167,OffshoreAnalyst,24, 385 ,0.8,0.87,0,," 2,790 ", 385 , -   , 100 , -   ," 2,305 "
Jan,Brynne Hastler,Associate,125,Merrill Lynch_QA_project,T&M,Merrill Lynch,BFS,QA,Offshore,160,OffshoreAssociate,30, 615 ,0.8,1.15,0,," 4,416 ", 615 , 500 , 250 , -   ," 3,051 "
Jan,Edgardo McCotter,Analyst,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,Onsite,83,OnsiteAnalyst,48," 5,417 ",1.1,0.9,0,," 3,944 "," 5,417 ", -   , 500 , -   ," (1,973)"
Jan,Horace Iannelli,Contractor,195,ConAgra_QA_project,T&M,ConAgra,Retail,QA,Offshore,160,OffshoreContractor,40, 45 ,0.8,1.12,0,," 5,734 ", -   , -   , 250 ," 7,200 "," (1,716)"
Jan,Ogdan Fluger,Analyst,234,Ingram Micro_HCM_project,FixedBid,Ingram Micro,Technology,HCM,Offshore,0,OffshoreAnalyst,24, 385 ,1.1,1.01,0,," 4,266 ", -   , 500 , 50 , -   ," 3,716 "
Jan,Zuzana Haddington,Contractor,258,Honeywell Intl._SAP_project,T&M,Honeywell Intl.,Technology,SAP,Onsite,0,OnsiteContractor,65, 71 ,1,1.17,0,, -   , -   , 200 , -   , -   , (200)
Jan,Neala Parnaby,Contractor,138,Freddie Mac_QA_project,T&M,Freddie Mac,BFS,QA,Offshore,88,OffshoreContractor,35, 42 ,0.8,0.81,0,," 1,996 ", -   , -   , 10 ," 3,696 "," (1,710)"
Jan,Torrin Cockshot,Senior Manager,177,Motorola_HCM_project,T&M,Motorola,Technology,HCM,Offshore,163,OffshoreSenior Manager,48," 1,538 ",1.1,1.1,0,," 9,467 "," 1,538 "," 1,000 ", -   , -   ," 6,929 "
Jan,Guillema Leamon,Contractor,89,CenterPoint Energy_SAP_project,T&M,CenterPoint Energy,Others,SAP,Offshore,164,OffshoreContractor,40, 47 ,1,1.01,0,," 6,626 ", -   , 200 , -   ," 7,708 "," (1,282)"
Jan,Rollie Chese,Associate,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,133,OffshoreAssociate,30, 615 ,1.1,1.11,0,," 5,861 ", 615 ," 1,000 ", 500 , -   ," 3,745 "
Jan,Kennett Piegrome,Analyst,271,Alcoa_Analytics_project,FixedBid,Alcoa,Manlog,Analytics,Offshore,0,OffshoreAnalyst,24, 385 ,1.2,1,0,," 4,608 ", -   , 500 , 250 , -   ," 3,858 "
Jan,Bessy Allington,Associate,299,Bristol-Myers Squibb_HCM_project,FixedBid,Bristol-Myers Squibb,Healthcare,HCM,Offshore,164,OffshoreAssociate,30, 615 ,1.1,1.17,0,," 6,178 ", 615 , 500 , 100 , -   ," 4,962 "
Jan,Atlanta Toner,Contractor,81,Cardinal Health_Analytics_project,T&M,Cardinal Health,Healthcare,Analytics,Offshore,101,OffshoreContractor,40, 51 ,1.2,0.81,0,," 3,927 ", -   , -   , -   ," 5,151 "," (1,224)"
Jan,Arni Danilchik,Senior Associate,113,Sears Roebuck_Analytics_project,FixedBid,Sears Roebuck,Retail,Analytics,Offshore,0,OffshoreSenior Associate,35, 923 ,1.2,0.9,0,," 6,048 ", -   , 500 , 100 , -   ," 5,448 "
Jan,Kathryne Tellenbach,Contractor,173,Goldman Sachs Group_SAP_project,T&M,Goldman Sachs Group,BFS,SAP,Onsite,167,OnsiteContractor,72, 77 ,1,1.08,0,," 12,986 ", -   , 750 , 10 ," 12,859 ", (633)
Jan,Giustina Mazin,Contractor,142,Marathon Oil_Analytics_project,T&M,Marathon Oil,Others,Analytics,Offshore,164,OffshoreContractor,35, 43 ,1.2,0.96,0,," 6,612 ", -   , -   , 100 ," 7,052 ", (540)
Jan,Cosmo McCheyne,Associate,224,DuPont de Nemours (E.I.)_QA_project,FixedBid,DuPont de Nemours (E.I.),Manlog,QA,Offshore,160,OffshoreAssociate,30, 615 ,0.8,0.95,0,," 3,648 ", 615 , 500 , 500 , -   ," 2,033 "
Jan,Jamill Trowell,Analyst,169,Dell Computer_HCM_project,T&M,Dell Computer,Technology,HCM,Onsite,168,OnsiteAnalyst,48," 5,417 ",1.1,1.05,0,," 9,314 "," 5,417 ", 750 , 10 , -   ," 3,137 "
Jan,Minnaminnie Schoenrock,Contractor,224,DuPont de Nemours (E.I.)_QA_project,FixedBid,DuPont de Nemours (E.I.),Manlog,QA,Offshore,119,OffshoreContractor,40, 46 ,0.8,0.95,0,," 4,864 ", -   , 500 , 50 ," 5,474 "," (1,160)"
Jan,Kermie Flooks,Manager,112,Sears Roebuck_Cloud_project,T&M,Sears Roebuck,Retail,Cloud,Offshore,161,OffshoreManager,40," 1,231 ",0.9,0.9,0,," 5,216 "," 1,231 ", 500 , 100 , -   ," 3,386 "
Jan,Kyle Zannotelli,Director,137,Freddie Mac_SAP_project,FixedBid,Freddie Mac,BFS,SAP,Onsite,0,OnsiteDirector,90," 9,167 ",1,0.81,0,," 11,664 ", -   , 200 , 100 , -   ," 11,364 "
Jan,Hillard Castenda,Contractor,181,TXU_Analytics_project,T&M,TXU,Manlog,Analytics,Offshore,0,OffshoreContractor,35, 47 ,1.2,0.95,0,, -   , -   , -   , 50 , -   , (50)
Jan,Di Leythley,Associate,255,Honeywell Intl._Cloud_project,T&M,Honeywell Intl.,Technology,Cloud,Onsite,164,OnsiteAssociate,54," 5,667 ",0.9,1.17,0,," 9,325 "," 5,667 ", 500 , -   , -   ," 3,159 "
Jan,Wendie Narrie,Contractor,275,American Express_Analytics_project,T&M,American Express,BFS,Analytics,Offshore,0,OffshoreContractor,40, 47 ,1.2,1.12,0,, -   , -   , 200 , 500 , -   , (700)
Jan,Fredek Cavell,Analyst,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,165,OffshoreAnalyst,24, 385 ,1.1,1.11,0,," 4,689 ", 385 , -   , 10 , -   ," 4,294 "
Jan,Cullin Breach,Senior Associate,102,Dynegy_Cloud_project,T&M,Dynegy,Others,Cloud,Offshore,168,OffshoreSenior Associate,35, 923 ,0.9,1.03,0,," 5,451 ", 923 , 500 , -   , -   ," 4,028 "
Jan,Tiphany Keitley,Associate,170,Dell Computer_SAP_project,FixedBid,Dell Computer,Technology,SAP,Offshore,126,OffshoreAssociate,30, 615 ,1,1.05,0,," 5,040 ", 615 , 200 , -   , -   ," 4,225 "
Jan,Penelope de Courcey,Analyst,12,Ford Motor_SAP_project,T&M,Ford Motor,Manlog,SAP,Offshore,164,OffshoreAnalyst,24, 385 ,1,1.14,0,," 4,487 ", 385 , 500 , 10 , -   ," 3,592 "
Jan,Gallagher Agett,Contractor,231,Walt Disney_QA_project,T&M,Walt Disney,Others,QA,Offshore,162,OffshoreContractor,40, 44 ,0.8,1.16,0,," 6,013 ", -   , -   , -   ," 7,128 "," (1,115)"
Jan,Vitoria Petow,Associate,51,AT&T_QA_project,T&M,AT&T,Technology,QA,Offshore,167,OffshoreAssociate,30, 615 ,0.8,1.17,0,," 4,689 ", 615 ," 1,000 ", 250 , -   ," 2,824 "
Jan,Dulcine Yardy,Analyst,277,American Express_SAP_project,FixedBid,American Express,BFS,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,1.12,0,," 4,301 ", -   , -   , 50 , -   ," 4,251 "
Jan,Hewie Le land,Contractor,164,Mirant_HCM_project,FixedBid,Mirant,Others,HCM,Offshore,120,OffshoreContractor,48, 50 ,1.1,1.11,0,," 9,377 ", -   , 500 , -   ," 6,000 "," 2,877 "
Jan,Anita Larking,Analyst,185,United Technologies_Cloud_project,T&M,United Technologies,Technology,Cloud,Offshore,85,OffshoreAnalyst,24, 385 ,0.9,1.2,0,," 2,203 ", 385 , -   , 500 , -   ," 1,319 "
Jan,Arlana Bresner,Contractor,182,TXU_HCM_project,FixedBid,TXU,Manlog,HCM,Offshore,165,OffshoreContractor,48, 55 ,1.1,0.95,0,," 8,026 ", -   ," 1,000 ", 500 ," 9,075 "," (2,549)"
Jan,Arlette Napton,Senior Manager,145,Marathon Oil_QA_project,T&M,Marathon Oil,Others,QA,Offshore,104,OffshoreSenior Manager,48," 1,538 ",0.8,0.96,0,," 3,834 "," 1,538 ", -   , 250 , -   ," 2,045 "
Jan,Bryana Padgham,Associate,211,International Paper_QA_project,FixedBid,International Paper,Others,QA,Onsite,165,OnsiteAssociate,54," 5,667 ",0.8,0.93,0,," 6,428 "," 5,667 ", -   , -   , -   , 761 
Jan,Holly Thamelt,Associate,101,Morgan Stanley_QA_project,FixedBid,Morgan Stanley,BFS,QA,Offshore,103,OffshoreAssociate,30, 615 ,0.8,1.01,0,," 3,878 ", 615 ," 1,000 ", 50 , -   ," 2,213 "
Jan,Dyanne Tume,Analyst,223,New York Life Insurance_QA_project,T&M,New York Life Insurance,BFS,QA,Onsite,0,OnsiteAnalyst,48," 5,417 ",0.8,0.87,0,, -   , -   , -   , 50 , -   , (50)
Jan,Syman Mellings,Contractor,216,Delphi_QA_project,T&M,Delphi,Manlog,QA,Onsite,119,OnsiteContractor,72, 80 ,0.8,0.86,0,," 5,895 ", -   , -   , 100 ," 9,520 "," (3,725)"
Jan,Fredrick Vearncomb,Manager,67,Bank of America Corp._SAP_project,T&M,Bank of America Corp.,BFS,SAP,Offshore,166,OffshoreManager,40," 1,231 ",1,0.88,0,," 5,843 "," 1,231 ", 200 , 100 , -   ," 4,312 "
Jan,Emmery Ogilvy,Analyst,134,Kmart_QA_project,T&M,Kmart,Retail,QA,Offshore,99,OffshoreAnalyst,24, 385 ,0.8,1.06,0,," 2,015 ", 385 , 500 , -   , -   ," 1,130 "
Jan,Staffard Serrurier,Director,222,New York Life Insurance_SAP_project,T&M,New York Life Insurance,BFS,SAP,Offshore,104,OffshoreDirector,55," 2,308 ",1,0.87,0,," 4,976 "," 2,308 ", -   , 100 , -   ," 2,569 "
Jan,Mireielle Hilhouse,Senior Associate,201,PepsiCo_QA_project,T&M,PepsiCo,Retail,QA,Offshore,163,OffshoreSenior Associate,35, 923 ,0.8,1.06,0,," 4,838 ", 923 , -   , 10 , -   ," 3,905 "
Jan,Liana Binyon,Contractor,127,AOL Time Warner_HCM_project,FixedBid,AOL Time Warner,Technology,HCM,Offshore,168,OffshoreContractor,35, 49 ,1.1,0.95,0,," 5,852 ", -   , -   , 50 ," 8,232 "," (2,430)"
Jan,Caddric Werrett,Contractor,200,Prudential Financial_QA_project,FixedBid,Prudential Financial,BFS,QA,Onsite,168,OnsiteContractor,65, 78 ,0.8,0.99,0,," 8,237 ", -   ," 1,000 ", -   ," 13,104 "," (5,867)"
Jan,Gabey Lethby,Associate,77,Kroger_Analytics_project,T&M,Kroger,Retail,Analytics,Offshore,0,OffshoreAssociate,30, 615 ,1.2,1,0,, -   , -   , 200 , 10 , -   , (210)
Jan,Glenda Bonnesen,Associate,270,PG&E Corp._QA_project,T&M,PG&E Corp.,Others,QA,Offshore,98,OffshoreAssociate,30, 615 ,0.8,1.2,0,," 2,822 ", 615 ," 1,000 ", -   , -   ," 1,207 "
Jan,Weston Wolffers,Associate,304,Caterpillar_QA_project,FixedBid,Caterpillar,Manlog,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,0.83,0,," 3,187 ", -   , 500 , 50 , -   ," 2,637 "
Jan,Luella Eubank,Contractor,5,WalMart Stores_QA_project,T&M,WalMart Stores,Retail,QA,Onsite,167,OnsiteContractor,60, 78 ,0.8,0.97,0,," 7,776 ", -   , 750 , -   ," 13,026 "," (6,000)"
Jan,Valera Haney,Manager,249,TIAA-CREF_SAP_project,T&M,TIAA-CREF,BFS,SAP,Offshore,168,OffshoreManager,40," 1,231 ",1,0.86,0,," 5,779 "," 1,231 "," 1,000 ", 50 , -   ," 3,498 "
Jan,Farrel Fritche,Senior Associate,50,AT&T_SAP_project,T&M,AT&T,Technology,SAP,Offshore,0,OffshoreSenior Associate,35, 923 ,1,1.17,0,, -   , -   , 200 , -   , -   , (200)
Jan,Ethelin Keenlyside,Associate,166,Mirant_QA_project,T&M,Mirant,Others,QA,Offshore,164,OffshoreAssociate,30, 615 ,0.8,1.11,0,," 4,369 ", 615 , 200 , 250 , -   ," 3,304 "
Jan,Hetty Choffin,Senior Manager,53,Boeing_HCM_project,T&M,Boeing,Manlog,HCM,Offshore,160,OffshoreSenior Manager,48," 1,538 ",1.1,0.99,0,," 8,364 "," 1,538 ", 500 , 10 , -   ," 6,315 "
Jan,Bertrando Trewett,Senior Associate,159,Conoco_QA_project,T&M,Conoco,Others,QA,Offshore,162,OffshoreSenior Associate,35, 923 ,0.8,0.95,0,," 4,309 ", 923 , -   , 10 , -   ," 3,376 "
Jan,Thorvald Rubinov,Associate,101,Morgan Stanley_QA_project,FixedBid,Morgan Stanley,BFS,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,1.01,0,," 3,878 ", -   , -   , 100 , -   ," 3,778 "
Jan,Lolly Chupin,Director,287,Cisco Systems_Analytics_project,T&M,Cisco Systems,Technology,Analytics,Onsite,98,OnsiteDirector,90," 9,167 ",1.2,0.95,0,," 10,055 "," 9,167 "," 1,000 ", 50 , -   , (162)
Jan,Angie Venediktov,Manager,163,Mirant_Analytics_project,T&M,Mirant,Others,Analytics,Offshore,160,OffshoreManager,40," 1,231 ",1.2,1.11,0,," 8,525 "," 1,231 ", 200 , 100 , -   ," 6,994 "
Jan,Quintilla Gartsyde,Senior Manager,34,Philip Morris_HCM_project,T&M,Philip Morris,Retail,HCM,Offshore,135,OffshoreSenior Manager,48," 1,538 ",1.1,1.12,0,," 7,983 "," 1,538 ", 200 , 50 , -   ," 6,195 "
Jan,Tim Mahady,Associate,94,Hewlett-Packard_Analytics_project,T&M,Hewlett-Packard,Technology,Analytics,Offshore,102,OffshoreAssociate,30, 615 ,1.2,1.11,0,," 4,076 ", 615 , 200 , -   , -   ," 3,261 "
Jan,Danette Pavluk,Senior Associate,120,Target_SAP_project,T&M,Target,Retail,SAP,Onsite,167,OnsiteSenior Associate,60," 6,250 ",1,0.84,0,," 8,417 "," 6,250 ", -   , -   , -   ," 2,167 "
Jan,Tersina Atack,Contractor,274,Alcoa_QA_project,T&M,Alcoa,Manlog,QA,Onsite,0,OnsiteContractor,60, 72 ,0.8,1,0,, -   , -   , -   , 250 , -   , (250)
Jan,Lyman Drewe,Senior Associate,68,Bank of America Corp._QA_project,T&M,Bank of America Corp.,BFS,QA,Offshore,0,OffshoreSenior Associate,35, 923 ,0.8,0.88,0,, -   , -   , -   , 50 , -   , (50)
Jan,Andria Suckling,Associate,10,Ford Motor_Analytics_project,FixedBid,Ford Motor,Manlog,Analytics,Offshore,0,OffshoreAssociate,30, 615 ,1.2,1.14,0,," 6,566 ", -   , 750 , -   , -   ," 5,816 "
Jan,Inna Halahan,Contractor,143,Marathon Oil_HCM_project,T&M,Marathon Oil,Others,HCM,Offshore,168,OffshoreContractor,40, 45 ,1.1,0.96,0,," 7,096 ", -   , -   , 50 ," 7,560 ", (514)
Jan,Artie De Vuyst,Analyst,85,Merck_HCM_project,T&M,Merck,Healthcare,HCM,Offshore,120,OffshoreAnalyst,24, 385 ,1.1,0.88,0,," 2,788 ", 385 ," 1,000 ", -   , -   ," 1,403 "
Jan,Axe Buterton,Contractor,219,New York Life Insurance_Cloud_project,FixedBid,New York Life Insurance,BFS,Cloud,Offshore,161,OffshoreContractor,48, 46 ,0.9,0.87,0,," 6,013 ", -   , 750 , 50 ," 7,406 "," (2,193)"
Jan,Trevar Spatarul,Analyst,243,Walgreen_Analytics_project,T&M,Walgreen,Healthcare,Analytics,Offshore,165,OffshoreAnalyst,24, 385 ,1.2,0.86,0,," 4,087 ", 385 , 200 , 50 , -   ," 3,452 "
Jan,Imogene Eisig,Contractor,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,0,OffshoreContractor,35, 44 ,1.1,1.11,0,," 6,838 ", -   , -   , 500 , -   ," 6,338 "
Jan,Ange Coultish,Associate,166,Mirant_QA_project,T&M,Mirant,Others,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,1.11,0,, -   , -   , 500 , 50 , -   , (550)
Jan,Jayme Gooderridge,Analyst,60,El Paso_QA_project,T&M,El Paso,Others,QA,Onsite,0,OnsiteAnalyst,48," 5,417 ",0.8,1.17,0,, -   , -   , -   , 10 , -   , (10)
Jan,Grove Josefer,Analyst,224,DuPont de Nemours (E.I.)_QA_project,FixedBid,DuPont de Nemours (E.I.),Manlog,QA,Offshore,164,OffshoreAnalyst,24, 385 ,0.8,0.95,0,," 2,918 ", 385 , -   , 10 , -   ," 2,524 "
Jan,Bobinette Brisard,Contractor,139,WorldCom_HCM_project,T&M,WorldCom,Others,HCM,Offshore,166,OffshoreContractor,48, 48 ,1.1,1.2,0,," 10,518 ", -   ," 1,000 ", 100 ," 7,968 "," 1,450 "
Jan,Miguel Emmens,Associate,90,CenterPoint Energy_QA_project,T&M,CenterPoint Energy,Others,QA,Offshore,162,OffshoreAssociate,30, 615 ,0.8,1.01,0,," 3,927 ", 615 , -   , -   , -   ," 3,311 "
Jan,Tedmund Brightman,Associate,55,Boeing_QA_project,T&M,Boeing,Manlog,QA,Offshore,161,OffshoreAssociate,30, 615 ,0.8,0.99,0,," 3,825 ", 615 , 200 , 500 , -   ," 2,510 "
Jan,Merola Leiden,Contractor,197,Prudential Financial_Analytics_project,T&M,Prudential Financial,BFS,Analytics,Onsite,131,OnsiteContractor,72, 74 ,1.2,0.99,0,," 11,205 ", -   , -   , 50 ," 9,694 "," 1,461 "
Jan,Ban Folini,Analyst,206,Wells Fargo_QA_project,T&M,Wells Fargo,BFS,QA,Offshore,164,OffshoreAnalyst,24, 385 ,0.8,1,0,," 3,149 ", 385 , 500 , 50 , -   ," 2,214 "
Jan,Celesta Buston,Contractor,131,Albertson's_QA_project,T&M,Albertson's,Retail,QA,Onsite,168,OnsiteContractor,60, 77 ,0.8,1.15,0,," 9,274 ", -   , 200 , 10 ," 12,936 "," (3,872)"
Jan,Ynez Breznovic,Contractor,39,Verizon Communications_QA_project,FixedBid,Verizon Communications,Technology,QA,Offshore,168,OffshoreContractor,40, 50 ,0.8,0.98,0,," 5,018 ", -   , 200 , 500 ," 8,400 "," (4,082)"
Jan,Ignazio Broek,Analyst,245,Walgreen_SAP_project,T&M,Walgreen,Healthcare,SAP,Onsite,166,OnsiteAnalyst,48," 5,417 ",1,0.86,0,," 6,852 "," 5,417 ", -   , 500 , -   , 936 
Jan,Allsun Leither,Director,124,Merrill Lynch_SAP_project,T&M,Merrill Lynch,BFS,SAP,Offshore,163,OffshoreDirector,55," 2,308 ",1,1.15,0,," 10,310 "," 2,308 ", -   , 10 , -   ," 7,992 "
Jan,Jarrid Yandle,Contractor,202,Wells Fargo_Cloud_project,FixedBid,Wells Fargo,BFS,Cloud,Offshore,0,OffshoreContractor,35, 42 ,0.9,1,0,," 5,040 ", -   , 500 , 50 , -   ," 4,490 "
Jan,Bridget Haster,Contractor,305,Coca-Cola_SAP_project,T&M,Coca-Cola,Retail,SAP,Onsite,161,OnsiteContractor,65, 79 ,1,0.86,0,," 9,000 ", -   ," 1,000 ", 10 ," 12,719 "," (4,729)"
Jan,Randall Walkling,Contractor,17,General Electric_Analytics_project,FixedBid,General Electric,Manlog,Analytics,Offshore,165,OffshoreContractor,35, 40 ,1.2,1.08,0,," 7,258 ", -   , -   , 10 ," 6,600 ", 648 
Jan,Analise Middup,Manager,195,ConAgra_QA_project,T&M,ConAgra,Retail,QA,Offshore,164,OffshoreManager,40," 1,231 ",0.8,1.12,0,," 5,878 "," 1,231 ", 200 , -   , -   ," 4,447 "
Jan,Dwight Steinham,Analyst,113,Sears Roebuck_Analytics_project,FixedBid,Sears Roebuck,Retail,Analytics,Offshore,0,OffshoreAnalyst,24, 385 ,1.2,0.9,0,," 4,147 ", -   , -   , 50 , -   ," 4,097 "
Jan,Bamby Edgcumbe,Contractor,147,Costco Wholesale_SAP_project,T&M,Costco Wholesale,Retail,SAP,Onsite,161,OnsiteContractor,60, 77 ,1,1.07,0,," 10,336 ", -   , -   , -   ," 12,397 "," (2,061)"
Jan,Marcie Dumbare,Manager,225,Georgia-Pacific_QA_project,FixedBid,Georgia-Pacific,Others,QA,Offshore,164,OffshoreManager,40," 1,231 ",0.8,0.89,0,," 4,557 "," 1,231 ", 500 , 10 , -   ," 2,816 "
Jan,Kandace Fury,Analyst,46,Duke Energy_Analytics_project,T&M,Duke Energy,Others,Analytics,Offshore,162,OffshoreAnalyst,24, 385 ,1.2,0.97,0,," 4,526 ", 385 , 750 , 50 , -   ," 3,341 "
Jan,Nolana Attrie,Senior Associate,167,Dell Computer_Cloud_project,T&M,Dell Computer,Technology,Cloud,Offshore,166,OffshoreSenior Associate,35, 923 ,0.9,1.05,0,," 5,490 ", 923 , 500 , 50 , -   ," 4,017 "
Jan,Emmit Coyte,Senior Manager,158,Conoco_SAP_project,T&M,Conoco,Others,SAP,Offshore,168,OffshoreSenior Manager,48," 1,538 ",1,0.95,0,," 7,661 "," 1,538 ", 500 , 250 , -   ," 5,372 "
Jan,Giuditta Welland,Senior Associate,107,McKesson_Cloud_project,T&M,McKesson,Healthcare,Cloud,Offshore,140,OffshoreSenior Associate,35, 923 ,0.9,1.04,0,," 4,586 ", 923 , -   , 10 , -   ," 3,653 "
Jan,Esme Timpany,Manager,138,Freddie Mac_QA_project,T&M,Freddie Mac,BFS,QA,Offshore,160,OffshoreManager,40," 1,231 ",0.8,0.81,0,," 4,147 "," 1,231 ", 500 , -   , -   ," 2,416 "
Jan,Ilsa Poser,Senior Associate,83,Cardinal Health_SAP_project,FixedBid,Cardinal Health,Healthcare,SAP,Offshore,0,OffshoreSenior Associate,35, 923 ,1,0.81,0,," 4,536 ", -   , -   , -   , -   ," 4,536 "
Jan,John Leisk,Manager,258,Honeywell Intl._SAP_project,T&M,Honeywell Intl.,Technology,SAP,Offshore,160,OffshoreManager,40," 1,231 ",1,1.17,0,," 7,488 "," 1,231 ", 500 , -   , -   ," 5,757 "
Jan,Bette-ann Pheazey,Associate,117,Aquila_SAP_project,T&M,Aquila,Others,SAP,Offshore,82,OffshoreAssociate,30, 615 ,1,1.15,0,," 2,829 ", 615 , -   , -   , -   ," 2,214 "
Jan,Corbett Rosenblath,Senior Manager,307,Archer Daniels Midland_SAP_project,FixedBid,Archer Daniels Midland,Retail,SAP,Offshore,0,OffshoreSenior Manager,48," 1,538 ",1,0.92,0,," 7,066 ", -   , 500 , -   , -   ," 6,566 "
Jan,Annalise Grog,Contractor,224,DuPont de Nemours (E.I.)_QA_project,FixedBid,DuPont de Nemours (E.I.),Manlog,QA,Offshore,0,OffshoreContractor,48, 41 ,0.8,0.95,0,," 5,837 ", -   , 200 , 250 , -   ," 5,387 "
Jan,Haywood Emmitt,Contractor,143,Marathon Oil_HCM_project,T&M,Marathon Oil,Others,HCM,Offshore,0,OffshoreContractor,35, 46 ,1.1,0.96,0,, -   , -   ," 1,000 ", 10 , -   ," (1,010)"
Jan,Craig Andrat,Analyst,166,Mirant_QA_project,T&M,Mirant,Others,QA,Onsite,127,OnsiteAnalyst,48," 5,417 ",0.8,1.11,0,," 5,413 "," 5,417 ", -   , 50 , -   , (53)
Jan,Alena Baudain,Senior Associate,264,Viacom_QA_project,T&M,Viacom,Technology,QA,Onsite,166,OnsiteSenior Associate,60," 6,250 ",0.8,1.15,0,," 9,163 "," 6,250 ", -   , -   , -   ," 2,913 "
Jan,Wilbert Heilds,Senior Manager,20,General Electric_QA_project,T&M,General Electric,Manlog,QA,Onsite,95,OnsiteSenior Manager,72," 8,333 ",0.8,1.08,0,," 5,910 "," 8,333 "," 1,000 ", 50 , -   ," (3,474)"
Jan,Nate Giacobelli,Contractor,109,McKesson_HCM_project,T&M,McKesson,Healthcare,HCM,Onsite,90,OnsiteContractor,72, 71 ,1.1,1.04,0,," 7,413 ", -   , 200 , 50 ," 6,390 ", 773 
Jan,Serge Manjot,Analyst,225,Georgia-Pacific_QA_project,FixedBid,Georgia-Pacific,Others,QA,Onsite,116,OnsiteAnalyst,48," 5,417 ",0.8,0.89,0,," 5,468 "," 5,417 ", 200 , 250 , -   , (399)
Jan,Reinaldo Roberson,Analyst,225,Georgia-Pacific_QA_project,FixedBid,Georgia-Pacific,Others,QA,Offshore,166,OffshoreAnalyst,24, 385 ,0.8,0.89,0,," 2,734 ", 385 , 500 , 50 , -   ," 1,799 "
Jan,Mufi Cotelard,Senior Associate,142,Marathon Oil_Analytics_project,T&M,Marathon Oil,Others,Analytics,Offshore,163,OffshoreSenior Associate,35, 923 ,1.2,0.96,0,," 6,572 ", 923 , 500 , 50 , -   ," 5,099 "
Jan,Isak McGuane,Manager,295,Lowe's_QA_project,T&M,Lowe's,Retail,QA,Onsite,161,OnsiteManager,65," 7,500 ",0.8,1.19,0,," 9,963 "," 7,500 ", 200 , -   , -   ," 2,263 "
Jan,Arnold Uridge,Senior Associate,10,Ford Motor_Analytics_project,FixedBid,Ford Motor,Manlog,Analytics,Offshore,166,OffshoreSenior Associate,35, 923 ,1.2,1.14,0,," 7,661 ", 923 , 200 , 50 , -   ," 6,488 "
Jan,Maire Lealle,Analyst,246,Walgreen_QA_project,T&M,Walgreen,Healthcare,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,0.86,0,, -   , -   , -   , -   , -   , -   
Jan,Euell Chaddock,Associate,189,United Technologies_QA_project,T&M,United Technologies,Technology,QA,Offshore,160,OffshoreAssociate,30, 615 ,0.8,1.2,0,," 4,608 ", 615 , 500 , -   , -   ," 3,493 "
