Month,Employee Name,Grade,Project Id,Project Name,Billing Type,Client,Vertical,Horizontal,Onsite/Offshore,Billed Hours,Blend,Rate, Cost ,Practice Mul,Client Mul,Unbilled,Comment, Revenue , Compensation ,Travel Expense, Software Licenses , Subcontracting Costs ,Margin
Jan-16,Helene Rosnau,Contractor,202,Wells Fargo_Cloud_project,FixedBid,Wells Fargo,BFS,Cloud,Onsite,88,OnsiteContractor,65, 70 ,0.9,1,0,," 9,360 ", -   , 750 , 50 ," 6,160 "," 2,400 "
Jan-16,Aguie Peron,Director,190,Dow Chemical_QA_project,T&M,Dow Chemical,Others,QA,Onsite,167,OnsiteDirector,90," 9,167 ",0.8,1.17,0,," 14,068 "," 9,167 "," 1,000 ", 100 , -   ," 3,801 "
Jan-16,Nyssa Howcroft,Contractor,240,Lockheed Martin_SAP_project,FixedBid,Lockheed Martin,Technology,SAP,Offshore,0,OffshoreContractor,35, 52 ,1,0.82,0,," 4,592 ", -   , -   , 500 , -   ," 4,092 "
Jan-16,Dennison Bartolommeo,Contractor,241,Lockheed Martin_QA_project,T&M,Lockheed Martin,Technology,QA,Offshore,110,OffshoreContractor,40, 44 ,0.8,0.82,0,," 2,886 ", -   , 500 , 500 ," 4,840 "," (2,954)"
Jan-16,Dreddy Gamlen,Analyst,287,Cisco Systems_Analytics_project,T&M,Cisco Systems,Technology,Analytics,Onsite,120,OnsiteAnalyst,48," 5,417 ",1.2,0.95,0,," 6,566 "," 5,417 ", 200 , -   , -   , 950 
Jan-16,Corny Attree,Senior Associate,151,Compaq Computer_HCM_project,T&M,Compaq Computer,Technology,HCM,Offshore,161,OffshoreSenior Associate,35, 923 ,1.1,1.07,0,," 6,632 ", 923 , 750 , 100 , -   ," 4,859 "
Jan-16,Gilda Darington,Contractor,113,Sears Roebuck_Analytics_project,FixedBid,Sears Roebuck,Retail,Analytics,Offshore,164,OffshoreContractor,35, 41 ,1.2,0.9,0,," 6,048 ", -   ," 1,000 ", 100 ," 6,724 "," (1,776)"
Jan-16,Dasha Geddis,Analyst,33,Philip Morris_Analytics_project,T&M,Philip Morris,Retail,Analytics,Offshore,0,OffshoreAnalyst,24, 385 ,1.2,1.12,0,, -   , -   , 200 , 50 , -   , (250)
Jan-16,Wanda Leads,Associate,133,Berkshire Hathaway_QA_project,T&M,Berkshire Hathaway,BFS,QA,Offshore,161,OffshoreAssociate,30, 615 ,0.8,1.03,0,," 3,980 ", 615 , -   , 50 , -   ," 3,315 "
Jan-16,Jayne Christy,Contractor,255,Honeywell Intl._Cloud_project,T&M,Honeywell Intl.,Technology,Cloud,Offshore,0,OffshoreContractor,35, 48 ,0.9,1.17,0,, -   , -   , 200 , -   , -   , (200)
Jan-16,Percival Stutt,Contractor,184,TXU_QA_project,T&M,TXU,Manlog,QA,Offshore,165,OffshoreContractor,48, 49 ,0.8,0.95,0,," 6,019 ", -   , 200 , -   ," 8,085 "," (2,266)"
Jan-16,Florinda Faust,Associate,83,Cardinal Health_SAP_project,FixedBid,Cardinal Health,Healthcare,SAP,Onsite,0,OnsiteAssociate,54," 5,667 ",1,0.81,0,," 6,998 ", -   , 200 , -   , -   ," 6,798 "
Jan-16,Nevile Dranfield,Contractor,170,Dell Computer_SAP_project,FixedBid,Dell Computer,Technology,SAP,Offshore,0,OffshoreContractor,40, 51 ,1,1.05,0,," 6,720 ", -   , 200 , 500 , -   ," 6,020 "
Jan-16,Rowney Goucher,Associate,197,Prudential Financial_Analytics_project,T&M,Prudential Financial,BFS,Analytics,Offshore,122,OffshoreAssociate,30, 615 ,1.2,0.99,0,," 4,348 ", 615 , -   , 100 , -   ," 3,633 "
Jan-16,Dalston Lecordier,Contractor,292,Lowe's_Analytics_project,T&M,Lowe's,Retail,Analytics,Offshore,0,OffshoreContractor,35, 41 ,1.2,1.19,0,, -   , -   , -   , 10 , -   , (10)
Jan-16,Benedikt Neagle,Contractor,45,Duke Energy_Cloud_project,T&M,Duke Energy,Others,Cloud,Offshore,166,OffshoreContractor,40, 54 ,0.9,0.97,0,," 5,797 ", -   , 500 , 10 ," 8,964 "," (3,677)"
Jan-16,Leeann Riddel,Analyst,84,Cardinal Health_QA_project,T&M,Cardinal Health,Healthcare,QA,Onsite,167,OnsiteAnalyst,48," 5,417 ",0.8,0.81,0,," 5,194 "," 5,417 ", -   , 100 , -   , (322)
Jan-16,Kellie Ward,Manager,90,CenterPoint Energy_QA_project,T&M,CenterPoint Energy,Others,QA,Onsite,107,OnsiteManager,65," 7,500 ",0.8,1.01,0,," 5,620 "," 7,500 ", -   , -   , -   ," (1,880)"
Jan-16,Emmie Rizzini,Contractor,147,Costco Wholesale_SAP_project,T&M,Costco Wholesale,Retail,SAP,Offshore,0,OffshoreContractor,48, 43 ,1,1.07,0,, -   , -   , -   , -   , -   , -   
Jan-16,Codi Eliasen,Associate,161,J.C. Penney_QA_project,FixedBid,J.C. Penney,Retail,QA,Offshore,164,OffshoreAssociate,30, 615 ,0.8,0.91,0,," 3,494 ", 615 , -   , -   , -   ," 2,879 "
Jan-16,Lemmie Lissaman,Contractor,104,Dynegy_HCM_project,T&M,Dynegy,Others,HCM,Offshore,165,OffshoreContractor,48, 48 ,1.1,1.03,0,," 8,973 ", -   , -   , 10 ," 7,920 "," 1,043 "
Jan-16,Giffer Blampey,Director,78,Kroger_HCM_project,T&M,Kroger,Retail,HCM,Offshore,160,OffshoreDirector,55," 2,308 ",1.1,1,0,," 9,680 "," 2,308 ", 500 , 10 , -   ," 6,862 "
Jan-16,Berkly Gunbie,Manager,301,Bristol-Myers Squibb_QA_project,T&M,Bristol-Myers Squibb,Healthcare,QA,Offshore,160,OffshoreManager,40," 1,231 ",0.8,1.17,0,," 5,990 "," 1,231 ", 200 , 500 , -   ," 4,060 "
Jan-16,Shirleen Inglesent,Contractor,43,American Electric Power_SAP_project,FixedBid,American Electric Power,Technology,SAP,Offshore,0,OffshoreContractor,48, 50 ,1,0.8,0,," 6,144 ", -   , 200 , 10 , -   ," 5,934 "
Jan-16,Shaina Emblin,Senior Associate,207,Intel_QA_project,T&M,Intel,Technology,QA,Offshore,0,OffshoreSenior Associate,35, 923 ,0.8,0.98,0,, -   , -   , 500 , 10 , -   , (510)
Jan-16,Mirna Hazlehurst,Associate,233,Aetna_QA_project,T&M,Aetna,Healthcare,QA,Onsite,165,OnsiteAssociate,54," 5,667 ",0.8,1.09,0,," 7,770 "," 5,667 ", 200 , 100 , -   ," 1,803 "
Jan-16,Adriena Wyss,Contractor,257,Honeywell Intl._HCM_project,T&M,Honeywell Intl.,Technology,HCM,Offshore,0,OffshoreContractor,40, 41 ,1.1,1.17,0,, -   , -   , -   , 50 , -   , (50)
Jan-16,Luisa Schustl,Senior Associate,306,Coca-Cola_QA_project,T&M,Coca-Cola,Retail,QA,Offshore,0,OffshoreSenior Associate,35, 923 ,0.8,0.86,0,, -   , -   , 200 , 10 , -   , (210)
Jan-16,Garvy Worssam,Associate,18,General Electric_HCM_project,T&M,General Electric,Manlog,HCM,Offshore,166,OffshoreAssociate,30, 615 ,1.1,1.08,0,," 5,916 ", 615 , 500 , 10 , -   ," 4,791 "
Jan-16,Nonie Chicco,Associate,183,TXU_SAP_project,T&M,TXU,Manlog,SAP,Offshore,0,OffshoreAssociate,30, 615 ,1,0.95,0,, -   , -   , 500 , 10 , -   , (510)
Jan-16,Ronny McArthur,Contractor,73,J.P. Morgan Chase_Analytics_project,FixedBid,J.P. Morgan Chase,BFS,Analytics,Offshore,0,OffshoreContractor,35, 45 ,1.2,0.99,0,," 6,653 ", -   ," 1,000 ", -   , -   ," 5,653 "
Jan-16,Kalle Sickert,Contractor,228,Microsoft_QA_project,FixedBid,Microsoft,Technology,QA,Offshore,86,OffshoreContractor,48, 45 ,0.8,1.16,0,," 7,127 ", -   , -   , 10 ," 3,870 "," 3,247 "
Jan-16,Shurwood Ripsher,Senior Associate,264,Viacom_QA_project,T&M,Viacom,Technology,QA,Onsite,96,OnsiteSenior Associate,60," 6,250 ",0.8,1.15,0,," 5,299 "," 6,250 ", 200 , 250 , -   ," (1,401)"
Jan-16,Lenna Andre,Manager,168,Dell Computer_Analytics_project,FixedBid,Dell Computer,Technology,Analytics,Onsite,0,OnsiteManager,65," 7,500 ",1.2,1.05,0,," 13,104 ", -   , 750 , 100 , -   ," 12,254 "
Jan-16,Briny Dionisetto,Director,278,American Express_QA_project,T&M,American Express,BFS,QA,Offshore,89,OffshoreDirector,55," 2,308 ",0.8,1.12,0,," 4,386 "," 2,308 ", -   , -   , -   ," 2,078 "
Jan-16,Demeter Copelli,Analyst,39,Verizon Communications_QA_project,FixedBid,Verizon Communications,Technology,QA,Offshore,107,OffshoreAnalyst,24, 385 ,0.8,0.98,0,," 3,011 ", 385 , -   , 10 , -   ," 2,616 "
Jan-16,Tasha Rossin,Associate,227,Microsoft_SAP_project,T&M,Microsoft,Technology,SAP,Onsite,165,OnsiteAssociate,54," 5,667 ",1,1.16,0,," 10,336 "," 5,667 "," 1,000 ", 10 , -   ," 3,659 "
Jan-16,Alfi Harrismith,Associate,268,PG&E Corp._HCM_project,T&M,PG&E Corp.,Others,HCM,Offshore,0,OffshoreAssociate,30, 615 ,1.1,1.2,0,, -   , -   , 500 , 10 , -   , (510)
Jan-16,Margarette Martindale,Contractor,262,Viacom_HCM_project,T&M,Viacom,Technology,HCM,Offshore,83,OffshoreContractor,35, 48 ,1.1,1.15,0,," 3,675 ", -   , 500 , 50 ," 3,984 ", (859)
Jan-16,Zelig Childerley,Associate,300,Bristol-Myers Squibb_SAP_project,T&M,Bristol-Myers Squibb,Healthcare,SAP,Onsite,122,OnsiteAssociate,54," 5,667 ",1,1.17,0,," 7,708 "," 5,667 ", -   , 10 , -   ," 2,031 "
Jan-16,Tedi Windsor,Associate,106,Dynegy_QA_project,T&M,Dynegy,Others,QA,Offshore,167,OffshoreAssociate,30, 615 ,0.8,1.03,0,," 4,128 ", 615 , -   , 10 , -   ," 3,503 "
Jan-16,Corette Arndt,Contractor,70,Fannie Mae_SAP_project,T&M,Fannie Mae,BFS,SAP,Onsite,161,OnsiteContractor,65, 80 ,1,1.13,0,," 11,825 ", -   , 200 , 50 ," 12,880 "," (1,305)"
Jan-16,Wilbert Lavalle,Director,140,WorldCom_SAP_project,T&M,WorldCom,Others,SAP,Offshore,161,OffshoreDirector,55," 2,308 ",1,1.2,0,," 10,626 "," 2,308 "," 1,000 ", 250 , -   ," 7,068 "
Jan-16,Harland Yackiminie,Contractor,146,Costco Wholesale_HCM_project,T&M,Costco Wholesale,Retail,HCM,Offshore,0,OffshoreContractor,35, 53 ,1.1,1.07,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Barr Elles,Manager,111,McKesson_QA_project,FixedBid,McKesson,Healthcare,QA,Offshore,167,OffshoreManager,40," 1,231 ",0.8,1.04,0,," 5,325 "," 1,231 ", -   , 10 , -   ," 4,084 "
Jan-16,Ashlee Banaszewski,Analyst,135,Freddie Mac_Analytics_project,FixedBid,Freddie Mac,BFS,Analytics,Offshore,164,OffshoreAnalyst,24, 385 ,1.2,0.81,0,," 3,732 ", 385 , 500 , 10 , -   ," 2,838 "
Jan-16,Dede Pretswell,Associate,210,International Paper_SAP_project,T&M,International Paper,Others,SAP,Onsite,165,OnsiteAssociate,54," 5,667 ",1,0.93,0,," 8,286 "," 5,667 ", 750 , -   , -   ," 1,870 "
Jan-16,Benjamin Skein,Contractor,295,Lowe's_QA_project,T&M,Lowe's,Retail,QA,Onsite,165,OnsiteContractor,60, 79 ,0.8,1.19,0,," 9,425 ", -   , 500 , 10 ," 13,035 "," (4,120)"
Jan-16,Sherri Bazoche,Director,62,Home Depot_HCM_project,T&M,Home Depot,Retail,HCM,Onsite,0,OnsiteDirector,90," 9,167 ",1.1,1.01,0,, -   , -   , 200 , -   , -   , (200)
Jan-16,Selene Schuck,Contractor,306,Coca-Cola_QA_project,T&M,Coca-Cola,Retail,QA,Onsite,0,OnsiteContractor,60, 74 ,0.8,0.86,0,, -   , -   , -   , 250 , -   , (250)
Jan-16,Joly Van Giffen,Manager,176,Motorola_Analytics_project,T&M,Motorola,Technology,Analytics,Onsite,163,OnsiteManager,65," 7,500 ",1.2,1.1,0,," 13,985 "," 7,500 ", -   , 250 , -   ," 6,235 "
Jan-16,Kenyon Cullingford,Analyst,266,PG&E Corp._Cloud_project,T&M,PG&E Corp.,Others,Cloud,Offshore,162,OffshoreAnalyst,24, 385 ,0.9,1.2,0,," 4,199 ", 385 , 750 , -   , -   ," 3,064 "
Jan-16,Kimball Chastney,Manager,21,Citigroup_Analytics_project,T&M,Citigroup,BFS,Analytics,Onsite,165,OnsiteManager,65," 7,500 ",1.2,0.9,0,," 11,583 "," 7,500 ", 500 , -   , -   ," 3,583 "
Jan-16,Kylen Monroe,Contractor,8,General Motors_QA_project,T&M,General Motors,Manlog,QA,Offshore,0,OffshoreContractor,40, 40 ,0.8,1.03,0,, -   , -   , 750 , 10 , -   , (760)
Jan-16,Kingsley Whimpenny,Analyst,80,Kroger_QA_project,FixedBid,Kroger,Retail,QA,Offshore,168,OffshoreAnalyst,24, 385 ,0.8,1,0,," 3,072 ", 385 , 500 , 500 , -   ," 1,687 "
Jan-16,Dar Unitt,Analyst,105,Dynegy_SAP_project,T&M,Dynegy,Others,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,1.03,0,, -   , -   , 750 , 250 , -   ," (1,000)"
Jan-16,Rourke Czaja,Analyst,62,Home Depot_HCM_project,T&M,Home Depot,Retail,HCM,Offshore,166,OffshoreAnalyst,24, 385 ,1.1,1.01,0,," 4,426 ", 385 , -   , -   , -   ," 4,042 "
Jan-16,Penelopa Tidball,Contractor,54,Boeing_SAP_project,T&M,Boeing,Manlog,SAP,Onsite,0,OnsiteContractor,60, 74 ,1,0.99,0,, -   , -   , 500 , 10 , -   , (510)
Jan-16,Ogden Godby,Analyst,307,Archer Daniels Midland_SAP_project,FixedBid,Archer Daniels Midland,Retail,SAP,Offshore,161,OffshoreAnalyst,24, 385 ,1,0.92,0,," 3,533 ", 385 , -   , -   , -   ," 3,148 "
Jan-16,Zachariah Treharne,Analyst,82,Cardinal Health_HCM_project,T&M,Cardinal Health,Healthcare,HCM,Onsite,163,OnsiteAnalyst,48," 5,417 ",1.1,0.81,0,," 6,971 "," 5,417 ", 200 , 100 , -   ," 1,255 "
Jan-16,Monica Alanbrooke,Contractor,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,165,OffshoreContractor,35, 41 ,1.1,1.11,0,," 6,838 ", -   ," 1,000 ", 10 ," 6,765 ", (937)
Jan-16,Christoforo Le Houx,Analyst,40,American Intl. Group_HCM_project,FixedBid,American Intl. Group,Manlog,HCM,Onsite,166,OnsiteAnalyst,48," 5,417 ",1.1,0.94,0,," 7,941 "," 5,417 ", 500 , 50 , -   ," 1,974 "
Jan-16,Land Coumbe,Analyst,277,American Express_SAP_project,FixedBid,American Express,BFS,SAP,Offshore,165,OffshoreAnalyst,24, 385 ,1,1.12,0,," 4,301 ", 385 , 200 , -   , -   ," 3,716 "
Jan-16,Paquito Leask,Director,33,Philip Morris_Analytics_project,T&M,Philip Morris,Retail,Analytics,Onsite,164,OnsiteDirector,90," 9,167 ",1.2,1.12,0,," 19,837 "," 9,167 ", 200 , 10 , -   ," 10,461 "
Jan-16,Denys Owain,Analyst,64,Home Depot_QA_project,T&M,Home Depot,Retail,QA,Onsite,167,OnsiteAnalyst,48," 5,417 ",0.8,1.01,0,," 6,477 "," 5,417 "," 1,000 ", 10 , -   , 50 
Jan-16,Gabrila Sefton,Contractor,173,Goldman Sachs Group_SAP_project,T&M,Goldman Sachs Group,BFS,SAP,Offshore,166,OffshoreContractor,40, 44 ,1,1.08,0,," 7,171 ", -   , 500 , 500 ," 7,304 "," (1,133)"
Jan-16,Alena Butter,Associate,164,Mirant_HCM_project,FixedBid,Mirant,Others,HCM,Offshore,161,OffshoreAssociate,30, 615 ,1.1,1.11,0,," 5,861 ", 615 , -   , 10 , -   ," 5,235 "
Jan-16,Humfrey Beldum,Analyst,286,Cisco Systems_Cloud_project,T&M,Cisco Systems,Technology,Cloud,Offshore,134,OffshoreAnalyst,24, 385 ,0.9,0.95,0,," 2,750 ", 385 , 500 , 10 , -   ," 1,855 "
Jan-16,Rickie Pallaske,Director,65,Bank of America Corp._Analytics_project,T&M,Bank of America Corp.,BFS,Analytics,Onsite,0,OnsiteDirector,90," 9,167 ",1.2,0.88,0,, -   , -   , -   , 500 , -   , (500)
Jan-16,Shirlee Robel,Associate,102,Dynegy_Cloud_project,T&M,Dynegy,Others,Cloud,Offshore,162,OffshoreAssociate,30, 615 ,0.9,1.03,0,," 4,505 ", 615 ," 1,000 ", -   , -   ," 2,890 "
Jan-16,Gerrie Ingley,Analyst,116,Sears Roebuck_QA_project,FixedBid,Sears Roebuck,Retail,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,0.9,0,," 2,765 ", -   , 500 , 50 , -   ," 2,215 "
Jan-16,Darrel Anmore,Manager,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,Offshore,0,OffshoreManager,40," 1,231 ",1.1,0.9,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Rowe Eddoes,Director,160,Pfizer_QA_project,FixedBid,Pfizer,Healthcare,QA,Offshore,167,OffshoreDirector,55," 2,308 ",0.8,1.02,0,," 7,181 "," 2,308 ", -   , 50 , -   ," 4,823 "
Jan-16,Elberta Jeens,Contractor,131,Albertson's_QA_project,T&M,Albertson's,Retail,QA,Offshore,164,OffshoreContractor,48, 49 ,0.8,1.15,0,," 7,242 ", -   , -   , 100 ," 8,036 ", (894)
Jan-16,Homer Caplen,Director,104,Dynegy_HCM_project,T&M,Dynegy,Others,HCM,Offshore,162,OffshoreDirector,55," 2,308 ",1.1,1.03,0,," 10,095 "," 2,308 ", 500 , -   , -   ," 7,287 "
Jan-16,Nelly MacGaffey,Senior Associate,34,Philip Morris_HCM_project,T&M,Philip Morris,Retail,HCM,Offshore,0,OffshoreSenior Associate,35, 923 ,1.1,1.12,0,, -   , -   , 750 , -   , -   , (750)
Jan-16,Bearnard Salsbury,Senior Associate,273,Alcoa_SAP_project,T&M,Alcoa,Manlog,SAP,Onsite,0,OnsiteSenior Associate,60," 6,250 ",1,1,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Vincents Flewin,Contractor,10,Ford Motor_Analytics_project,FixedBid,Ford Motor,Manlog,Analytics,Onsite,0,OnsiteContractor,65, 78 ,1.2,1.14,0,," 14,227 ", -   , 500 , 250 , -   ," 13,477 "
Jan-16,Orland Jesson,Contractor,168,Dell Computer_Analytics_project,FixedBid,Dell Computer,Technology,Analytics,Offshore,163,OffshoreContractor,48, 53 ,1.2,1.05,0,," 9,677 ", -   , -   , -   ," 8,639 "," 1,038 "
Jan-16,Stuart Syres,Contractor,209,International Paper_HCM_project,T&M,International Paper,Others,HCM,Onsite,0,OnsiteContractor,60, 80 ,1.1,0.93,0,, -   , -   , -   , -   , -   , -   
Jan-16,Allister Noddles,Analyst,60,El Paso_QA_project,T&M,El Paso,Others,QA,Offshore,94,OffshoreAnalyst,24, 385 ,0.8,1.17,0,," 2,112 ", 385 , 200 , 50 , -   ," 1,477 "
Jan-16,Gracia Esson,Associate,64,Home Depot_QA_project,T&M,Home Depot,Retail,QA,Offshore,165,OffshoreAssociate,30, 615 ,0.8,1.01,0,," 4,000 ", 615 , -   , 10 , -   ," 3,374 "
Jan-16,Durand McGinty,Manager,111,McKesson_QA_project,FixedBid,McKesson,Healthcare,QA,Offshore,0,OffshoreManager,40," 1,231 ",0.8,1.04,0,," 5,325 ", -   , 500 , 50 , -   ," 4,775 "
Jan-16,Maighdiln Dorgan,Contractor,164,Mirant_HCM_project,FixedBid,Mirant,Others,HCM,Offshore,168,OffshoreContractor,48, 55 ,1.1,1.11,1,, -   , -   , 750 , -   ," 9,240 "," (9,990)"
Jan-16,Roda Harrow,Contractor,295,Lowe's_QA_project,T&M,Lowe's,Retail,QA,Offshore,162,OffshoreContractor,35, 52 ,0.8,1.19,0,," 5,398 ", -   , -   , 100 ," 8,424 "," (3,126)"
Jan-16,Dusty Sabin,Manager,167,Dell Computer_Cloud_project,T&M,Dell Computer,Technology,Cloud,Offshore,0,OffshoreManager,40," 1,231 ",0.9,1.05,0,, -   , -   ," 1,000 ", 50 , -   ," (1,050)"
Jan-16,Catharina Ingraham,Associate,42,American Intl. Group_QA_project,FixedBid,American Intl. Group,Manlog,QA,Onsite,0,OnsiteAssociate,54," 5,667 ",0.8,0.94,0,," 6,497 ", -   , -   , 250 , -   ," 6,247 "
Jan-16,Jase Summersett,Analyst,282,Lehman Brothers Hldgs._Analytics_project,FixedBid,Lehman Brothers Hldgs.,BFS,Analytics,Onsite,166,OnsiteAnalyst,48," 5,417 ",1.2,0.98,0,," 9,032 "," 5,417 ", 200 , -   , -   ," 3,415 "
Jan-16,Alikee Joscelin,Analyst,228,Microsoft_QA_project,FixedBid,Microsoft,Technology,QA,Offshore,0,OffshoreAnalyst,24, 385 ,0.8,1.16,0,," 3,564 ", -   , 500 , -   , -   ," 3,064 "
Jan-16,Ase Odhams,Associate,221,New York Life Insurance_HCM_project,T&M,New York Life Insurance,BFS,HCM,Offshore,0,OffshoreAssociate,30, 615 ,1.1,0.87,0,, -   , -   , 200 , 50 , -   , (250)
Jan-16,Kalina Gimblett,Analyst,291,CVS_QA_project,FixedBid,CVS,Healthcare,QA,Onsite,0,OnsiteAnalyst,48," 5,417 ",0.8,0.82,0,," 5,038 ", -   , -   , 500 , -   ," 4,538 "
Jan-16,Ariel Birkett,Associate,97,Hewlett-Packard_QA_project,T&M,Hewlett-Packard,Technology,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,1.11,0,, -   , -   , 500 , 500 , -   ," (1,000)"
Jan-16,Magdalen Southeran,Senior Associate,186,United Technologies_Analytics_project,T&M,United Technologies,Technology,Analytics,Onsite,167,OnsiteSenior Associate,60," 6,250 ",1.2,1.2,0,," 14,429 "," 6,250 ", -   , 10 , -   ," 8,169 "
Jan-16,Nadya Keighley,Associate,62,Home Depot_HCM_project,T&M,Home Depot,Retail,HCM,Offshore,0,OffshoreAssociate,30, 615 ,1.1,1.01,0,, -   , -   , 750 , 500 , -   ," (1,250)"
Jan-16,Gerik Catherall,Associate,280,Wachovia Corp._QA_project,FixedBid,Wachovia Corp.,BFS,QA,Offshore,163,OffshoreAssociate,30, 615 ,0.8,0.81,0,," 3,110 ", 615 , 750 , -   , -   ," 1,745 "
Jan-16,Lorine Kener,Analyst,238,Lucent Technologies_SAP_project,FixedBid,Lucent Technologies,Technology,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,1,0,," 3,840 ", -   , 500 , 100 , -   ," 3,240 "
Jan-16,Wake Machin,Director,84,Cardinal Health_QA_project,T&M,Cardinal Health,Healthcare,QA,Offshore,114,OffshoreDirector,55," 2,308 ",0.8,0.81,0,," 4,063 "," 2,308 ", 750 , -   , -   ," 1,005 "
Jan-16,Nita Redihough,Contractor,60,El Paso_QA_project,T&M,El Paso,Others,QA,Offshore,165,OffshoreContractor,35, 48 ,0.8,1.17,0,," 5,405 ", -   , -   , -   ," 7,920 "," (2,515)"
Jan-16,Everett Shillito,Associate,59,El Paso_SAP_project,T&M,El Paso,Others,SAP,Onsite,161,OnsiteAssociate,54," 5,667 ",1,1.17,0,," 10,172 "," 5,667 ", -   , 100 , -   ," 4,405 "
Jan-16,Rikki Valentine,Contractor,44,American Electric Power_QA_project,FixedBid,American Electric Power,Technology,QA,Offshore,136,OffshoreContractor,48, 41 ,0.8,0.8,0,," 4,915 ", -   , -   , 50 ," 5,576 ", (711)
Jan-16,Leon Milbourn,Senior Manager,297,Sysco_SAP_project,FixedBid,Sysco,Manlog,SAP,Offshore,167,OffshoreSenior Manager,48," 1,538 ",1,0.9,0,," 6,912 "," 1,538 ", 200 , 50 , -   ," 5,124 "
Jan-16,Brockie Suddick,Manager,28,Intl. Business Machines_Analytics_project,FixedBid,Intl. Business Machines,Technology,Analytics,Offshore,164,OffshoreManager,40," 1,231 ",1.2,1.09,0,," 8,371 "," 1,231 ", 200 , 10 , -   ," 6,930 "
Jan-16,Shelley Blackall,Analyst,144,Marathon Oil_SAP_project,T&M,Marathon Oil,Others,SAP,Onsite,162,OnsiteAnalyst,48," 5,417 ",1,0.96,0,," 7,465 "," 5,417 "," 1,000 ", -   , -   ," 1,048 "
Jan-16,Alan Pridden,Senior Associate,248,Bank One Corp._QA_project,T&M,Bank One Corp.,BFS,QA,Offshore,168,OffshoreSenior Associate,35, 923 ,0.8,0.89,0,," 4,187 ", 923 , 500 , -   , -   ," 2,763 "
Jan-16,Kesley Anthes,Associate,6,Exxon Mobil_QA_project,T&M,Exxon Mobil,Technology,QA,Offshore,114,OffshoreAssociate,30, 615 ,0.8,1.03,0,," 2,818 ", 615 , -   , 10 , -   ," 2,193 "
Jan-16,Amerigo Freeth,Contractor,241,Lockheed Martin_QA_project,T&M,Lockheed Martin,Technology,QA,Offshore,140,OffshoreContractor,40, 46 ,0.8,0.82,0,," 3,674 ", -   , -   , 500 ," 6,440 "," (3,266)"
Jan-16,Karol Markwelley,Associate,169,Dell Computer_HCM_project,T&M,Dell Computer,Technology,HCM,Onsite,161,OnsiteAssociate,54," 5,667 ",1.1,1.05,0,," 10,042 "," 5,667 ", 500 , -   , -   ," 3,875 "
Jan-16,Brigid Folke,Manager,147,Costco Wholesale_SAP_project,T&M,Costco Wholesale,Retail,SAP,Offshore,165,OffshoreManager,40," 1,231 ",1,1.07,0,," 7,062 "," 1,231 ", -   , 100 , -   ," 5,731 "
Jan-16,Filmore Rollitt,Contractor,159,Conoco_QA_project,T&M,Conoco,Others,QA,Onsite,161,OnsiteContractor,65, 70 ,0.8,0.95,0,," 7,953 ", -   , -   , 50 ," 11,270 "," (3,367)"
Jan-16,Rivalee Kubiczek,Analyst,211,International Paper_QA_project,FixedBid,International Paper,Others,QA,Offshore,160,OffshoreAnalyst,24, 385 ,0.8,0.93,0,," 2,857 ", 385 , 500 , 250 , -   ," 1,722 "
Jan-16,Roobbie Shuker,Analyst,208,International Paper_Analytics_project,FixedBid,International Paper,Others,Analytics,Offshore,0,OffshoreAnalyst,24, 385 ,1.2,0.93,0,," 4,285 ", -   , 750 , -   , -   ," 3,535 "
Jan-16,Hobey Towersey,Analyst,262,Viacom_HCM_project,T&M,Viacom,Technology,HCM,Offshore,113,OffshoreAnalyst,24, 385 ,1.1,1.15,0,," 3,431 ", 385 , 750 , 50 , -   ," 2,246 "
Jan-16,Catherine Deary,Contractor,120,Target_SAP_project,T&M,Target,Retail,SAP,Offshore,164,OffshoreContractor,48, 51 ,1,0.84,0,," 6,612 ", -   , -   , 10 ," 8,364 "," (1,762)"
Jan-16,Tomi Langeley,Contractor,292,Lowe's_Analytics_project,T&M,Lowe's,Retail,Analytics,Offshore,132,OffshoreContractor,35, 49 ,1.2,1.19,0,," 6,597 ", -   ," 1,000 ", 250 ," 6,468 "," (1,121)"
Jan-16,Paulo Nodin,Associate,12,Ford Motor_SAP_project,T&M,Ford Motor,Manlog,SAP,Offshore,0,OffshoreAssociate,30, 615 ,1,1.14,0,, -   , -   , 500 , -   , -   , (500)
Jan-16,Rodi Kimble,Senior Associate,143,Marathon Oil_HCM_project,T&M,Marathon Oil,Others,HCM,Offshore,163,OffshoreSenior Associate,35, 923 ,1.1,0.96,0,," 6,024 ", 923 , -   , 250 , -   ," 4,851 "
Jan-16,Hilda Gillion,Analyst,212,Delphi_Cloud_project,T&M,Delphi,Manlog,Cloud,Onsite,0,OnsiteAnalyst,48," 5,417 ",0.9,0.86,0,, -   , -   , -   , 10 , -   , (10)
